sistema,iteracao,index,views,tabelas_temporarias,operacao,variacao,tempo
POSTGIS,19,BRIN,None,1,DMAX_API,None,"27,3003547191619"
POSTGIS,20,BRIN,None,1,DMAX_API,None,"27,2670004367828"
POSTGIS,21,BRIN,None,1,DMAX_API,None,"27,2837369441986"
POSTGIS,22,BRIN,None,1,DMAX_API,None,"27,2670300006866"
POSTGIS,23,BRIN,None,1,DMAX_API,None,"27,2836558818817"
POSTGIS,24,BRIN,None,1,DMAX_API,None,"27,3331885337829"
POSTGIS,25,BRIN,None,1,DMAX_API,None,"27,2170896530151"
POSTGIS,26,BRIN,None,1,DMAX_API,None,"27,2406442165374"
POSTGIS,27,BRIN,None,1,DMAX_API,None,"27,7299339771270"
POSTGIS,28,BRIN,None,1,DMAX_API,None,"27,3977239131927"
POSTGIS,29,BRIN,None,1,DMAX_API,None,"27,2173514366149"
POSTGIS,0,BRIN,None,1,D_PM,None,"4,6999452114105"
POSTGIS,1,BRIN,None,1,D_PM,None,"4,6665546894073"
POSTGIS,2,BRIN,None,1,D_PM,None,"4,6989293098450"
POSTGIS,3,BRIN,None,1,D_PM,None,"4,7499771118164"
POSTGIS,4,BRIN,None,1,D_PM,None,"4,7304165363312"
POSTGIS,5,BRIN,None,1,D_PM,None,"4,6998808383942"
POSTGIS,6,BRIN,None,1,D_PM,None,"4,6988389492035"
POSTGIS,7,BRIN,None,1,D_PM,None,"4,7031126022339"
POSTGIS,8,BRIN,None,1,D_PM,None,"4,6666479110718"
POSTGIS,9,BRIN,None,1,D_PM,None,"4,6626558303833"
POSTGIS,10,BRIN,None,1,D_PM,None,"4,6674265861511"
POSTGIS,11,BRIN,None,1,D_PM,None,"4,7331719398499"
POSTGIS,12,BRIN,None,1,D_PM,None,"4,7165658473969"
POSTGIS,13,BRIN,None,1,D_PM,None,"4,7332363128662"
POSTGIS,14,BRIN,None,1,D_PM,None,"4,7169992923737"
POSTGIS,15,BRIN,None,1,D_PM,None,"4,7020392417908"
POSTGIS,16,BRIN,None,1,D_PM,None,"4,6998479366302"
POSTGIS,17,BRIN,None,1,D_PM,None,"4,6931345462799"
POSTGIS,18,BRIN,None,1,D_PM,None,"4,7165319919586"
POSTGIS,19,BRIN,None,1,D_PM,None,"4,7001535892487"
POSTGIS,20,BRIN,None,1,D_PM,None,"4,6997861862183"
POSTGIS,21,BRIN,None,1,D_PM,None,"4,7165746688843"
POSTGIS,22,BRIN,None,1,D_PM,None,"4,7166690826416"
POSTGIS,23,BRIN,None,1,D_PM,None,"4,7163951396942"
POSTGIS,24,BRIN,None,1,D_PM,None,"4,6962227821350"
POSTGIS,25,BRIN,None,1,D_PM,None,"4,6833922863007"
POSTGIS,26,BRIN,None,1,D_PM,None,"4,7049071788788"
POSTGIS,27,BRIN,None,1,D_PM,None,"4,7166609764099"
POSTGIS,28,BRIN,None,1,D_PM,None,"4,7332470417023"
POSTGIS,29,BRIN,None,1,D_PM,None,"4,7998781204224"
POSTGIS,0,BRIN,None,1,PERT,CONTAINS,"70,0248310565948"
POSTGIS,1,BRIN,None,1,PERT,CONTAINS,"67,4562695026397"
POSTGIS,2,BRIN,None,1,PERT,CONTAINS,"65,4755661487579"
POSTGIS,3,BRIN,None,1,PERT,CONTAINS,"67,6128673553466"
POSTGIS,4,BRIN,None,1,PERT,CONTAINS,"66,5862212181091"
POSTGIS,5,BRIN,None,1,PERT,CONTAINS,"61,4441757202148"
POSTGIS,6,BRIN,None,1,PERT,CONTAINS,"59,8719294071197"
POSTGIS,7,BRIN,None,1,PERT,CONTAINS,"57,1185121536254"
POSTGIS,8,BRIN,None,1,PERT,CONTAINS,"57,2278535366058"
POSTGIS,9,BRIN,None,1,PERT,CONTAINS,"61,8227138519287"
POSTGIS,10,BRIN,None,1,PERT,CONTAINS,"61,3349692821502"
POSTGIS,11,BRIN,None,1,PERT,CONTAINS,"61,7557783126831"
POSTGIS,12,BRIN,None,1,PERT,CONTAINS,"62,2695946693420"
POSTGIS,13,BRIN,None,1,PERT,CONTAINS,"60,3456933498382"
POSTGIS,14,BRIN,None,1,PERT,CONTAINS,"59,5630741119384"
POSTGIS,15,BRIN,None,1,PERT,CONTAINS,"62,0417520999908"
POSTGIS,16,BRIN,None,1,PERT,CONTAINS,"59,5063991546630"
POSTGIS,17,BRIN,None,1,PERT,CONTAINS,"58,6578660011291"
POSTGIS,18,BRIN,None,1,PERT,CONTAINS,"59,2504463195800"
POSTGIS,19,BRIN,None,1,PERT,CONTAINS,"61,2232120037078"
POSTGIS,20,BRIN,None,1,PERT,CONTAINS,"61,7186284065246"
POSTGIS,21,BRIN,None,1,PERT,CONTAINS,"62,2530159950256"
POSTGIS,22,BRIN,None,1,PERT,CONTAINS,"61,3390130996704"
POSTGIS,23,BRIN,None,1,PERT,CONTAINS,"57,6685407161712"
POSTGIS,24,BRIN,None,1,PERT,CONTAINS,"61,5059340000152"
POSTGIS,25,BRIN,None,1,PERT,CONTAINS,"62,1722052097320"
POSTGIS,26,BRIN,None,1,PERT,CONTAINS,"60,5239665508270"
POSTGIS,27,BRIN,None,1,PERT,CONTAINS,"58,5783615112304"
POSTGIS,28,BRIN,None,1,PERT,CONTAINS,"57,0727088451385"
POSTGIS,29,BRIN,None,1,PERT,CONTAINS,"59,3579523563385"
POSTGIS,0,BRIN,None,1,PERT,COVEREDBY,"61,9175946712493"
POSTGIS,1,BRIN,None,1,PERT,COVEREDBY,"61,5380673408508"
POSTGIS,2,BRIN,None,1,PERT,COVEREDBY,"61,5802526473999"
POSTGIS,3,BRIN,None,1,PERT,COVEREDBY,"61,6323912143707"
POSTGIS,4,BRIN,None,1,PERT,COVEREDBY,"61,6026668548584"
POSTGIS,5,BRIN,None,1,PERT,COVEREDBY,"61,7341635227203"
POSTGIS,6,BRIN,None,1,PERT,COVEREDBY,"61,5841157436370"
POSTGIS,7,BRIN,None,1,PERT,COVEREDBY,"61,6342670917511"
POSTGIS,8,BRIN,None,1,PERT,COVEREDBY,"61,5007960796356"
POSTGIS,9,BRIN,None,1,PERT,COVEREDBY,"61,6175134181976"
POSTGIS,10,BRIN,None,1,PERT,COVEREDBY,"61,4007453918457"
POSTGIS,11,BRIN,None,1,PERT,COVEREDBY,"61,4674758911132"
POSTGIS,12,BRIN,None,1,PERT,COVEREDBY,"61,4167981147766"
POSTGIS,13,BRIN,None,1,PERT,COVEREDBY,"61,2986371517181"
POSTGIS,14,BRIN,None,1,PERT,COVEREDBY,"61,5371050834655"
POSTGIS,15,BRIN,None,1,PERT,COVEREDBY,"61,6175556182861"
POSTGIS,16,BRIN,None,1,PERT,COVEREDBY,"62,0831859111785"
POSTGIS,17,BRIN,None,1,PERT,COVEREDBY,"61,4186165332794"
POSTGIS,18,BRIN,None,1,PERT,COVEREDBY,"61,3508486747741"
POSTGIS,19,BRIN,None,1,PERT,COVEREDBY,"61,3507101535797"
POSTGIS,20,BRIN,None,1,PERT,COVEREDBY,"61,3508689403533"
POSTGIS,21,BRIN,None,1,PERT,COVEREDBY,"61,4295608997345"
POSTGIS,22,BRIN,None,1,PERT,COVEREDBY,"61,5221519470214"
POSTGIS,23,BRIN,None,1,PERT,COVEREDBY,"61,4704039096832"
POSTGIS,24,BRIN,None,1,PERT,COVEREDBY,"61,6480345726013"
POSTGIS,25,BRIN,None,1,PERT,COVEREDBY,"61,8007864952087"
POSTGIS,26,BRIN,None,1,PERT,COVEREDBY,"61,6341197490692"
POSTGIS,27,BRIN,None,1,PERT,COVEREDBY,"61,5508656501770"
POSTGIS,28,BRIN,None,1,PERT,COVEREDBY,"61,5508003234863"
POSTGIS,29,BRIN,None,1,PERT,COVEREDBY,"61,4332954883575"
POSTGIS,0,BRIN,None,1,PERT,DISJOINT,"241,2701005935660"
POSTGIS,1,BRIN,None,1,PERT,DISJOINT,"241,6200265884390"
POSTGIS,2,BRIN,None,1,PERT,DISJOINT,"242,3699913024900"
POSTGIS,3,BRIN,None,1,PERT,DISJOINT,"241,6866998672480"
POSTGIS,4,BRIN,None,1,PERT,DISJOINT,"241,6532728672020"
POSTGIS,5,BRIN,None,1,PERT,DISJOINT,"241,2529404163360"
POSTGIS,6,BRIN,None,1,PERT,DISJOINT,"241,7202677726740"
POSTGIS,7,BRIN,None,1,PERT,DISJOINT,"241,6367712020870"
POSTGIS,8,BRIN,None,1,PERT,DISJOINT,"240,9033067226410"
POSTGIS,9,BRIN,None,1,PERT,DISJOINT,"241,4199149608610"
POSTGIS,10,BRIN,None,1,PERT,DISJOINT,"241,3199415206900"
POSTGIS,11,BRIN,None,1,PERT,DISJOINT,"241,9700689315790"
POSTGIS,12,BRIN,None,1,PERT,DISJOINT,"241,5366618633270"
POSTGIS,13,BRIN,None,1,PERT,DISJOINT,"241,5366692543020"
POSTGIS,14,BRIN,None,1,PERT,DISJOINT,"241,5698292255400"
POSTGIS,15,BRIN,None,1,PERT,DISJOINT,"241,3367557525630"
POSTGIS,16,BRIN,None,1,PERT,DISJOINT,"241,4032571315760"
POSTGIS,17,BRIN,None,1,PERT,DISJOINT,"241,3199708461760"
POSTGIS,18,BRIN,None,1,PERT,DISJOINT,"241,5532577037810"
POSTGIS,19,BRIN,None,1,PERT,DISJOINT,"241,6700134277340"
POSTGIS,20,BRIN,None,1,PERT,DISJOINT,"241,3033611774440"
POSTGIS,21,BRIN,None,1,PERT,DISJOINT,"241,7033593654630"
POSTGIS,22,BRIN,None,1,PERT,DISJOINT,"241,8699517250060"
POSTGIS,23,BRIN,None,1,PERT,DISJOINT,"241,5865886211390"
POSTGIS,24,BRIN,None,1,PERT,DISJOINT,"241,2366957664480"
POSTGIS,25,BRIN,None,1,PERT,DISJOINT,"241,1367321014400"
POSTGIS,26,BRIN,None,1,PERT,DISJOINT,"242,1021695137020"
POSTGIS,27,BRIN,None,1,PERT,DISJOINT,"241,6709854602810"
POSTGIS,28,BRIN,None,1,PERT,DISJOINT,"241,2699720859520"
POSTGIS,29,BRIN,None,1,PERT,DISJOINT,"241,1533658504480"
POSTGIS,0,BRIN,None,1,PERT,INTERSECTS,"61,4675104618072"
POSTGIS,1,BRIN,None,1,PERT,INTERSECTS,"61,5508370399475"
POSTGIS,2,BRIN,None,1,PERT,INTERSECTS,"61,3008580207824"
POSTGIS,3,BRIN,None,1,PERT,INTERSECTS,"61,3008460998535"
POSTGIS,4,BRIN,None,1,PERT,INTERSECTS,"61,5175290107727"
POSTGIS,5,BRIN,None,1,PERT,INTERSECTS,"61,5253622531890"
POSTGIS,6,BRIN,None,1,PERT,INTERSECTS,"61,5429110527038"
POSTGIS,7,BRIN,None,1,PERT,INTERSECTS,"61,6342122554779"
POSTGIS,8,BRIN,None,1,PERT,INTERSECTS,"61,5007379055023"
POSTGIS,9,BRIN,None,1,PERT,INTERSECTS,"63,0342001914978"
POSTGIS,10,BRIN,None,1,PERT,INTERSECTS,"61,5008466243743"
POSTGIS,11,BRIN,None,1,PERT,INTERSECTS,"61,4675951004028"
POSTGIS,12,BRIN,None,1,PERT,INTERSECTS,"61,5007841587066"
POSTGIS,13,BRIN,None,1,PERT,INTERSECTS,"61,4537928104400"
POSTGIS,14,BRIN,None,1,PERT,INTERSECTS,"61,5311305522918"
POSTGIS,15,BRIN,None,1,PERT,INTERSECTS,"61,6176087856292"
POSTGIS,16,BRIN,None,1,PERT,INTERSECTS,"61,3509473800659"
POSTGIS,17,BRIN,None,1,PERT,INTERSECTS,"61,2841069698333"
POSTGIS,18,BRIN,None,1,PERT,INTERSECTS,"61,2674803733825"
POSTGIS,19,BRIN,None,1,PERT,INTERSECTS,"61,2008247375488"
POSTGIS,20,BRIN,None,1,PERT,INTERSECTS,"61,4009075164794"
POSTGIS,21,BRIN,None,1,PERT,INTERSECTS,"61,3507502079010"
POSTGIS,22,BRIN,None,1,PERT,INTERSECTS,"61,3175816535949"
POSTGIS,23,BRIN,None,1,PERT,INTERSECTS,"61,4840383529663"
POSTGIS,24,BRIN,None,1,PERT,INTERSECTS,"61,5008614063262"
POSTGIS,25,BRIN,None,1,PERT,INTERSECTS,"61,2568123340606"
POSTGIS,26,BRIN,None,1,PERT,INTERSECTS,"61,2114763259887"
POSTGIS,27,BRIN,None,1,PERT,INTERSECTS,"61,3510189056396"
POSTGIS,28,BRIN,None,1,PERT,INTERSECTS,"61,3008370399475"
POSTGIS,29,BRIN,None,1,PERT,INTERSECTS,"61,3342392444610"
POSTGIS,0,BRIN,None,1,PERT,WITHIN,"61,4415252208709"
POSTGIS,1,BRIN,None,1,PERT,WITHIN,"61,6010994911193"
POSTGIS,2,BRIN,None,1,PERT,WITHIN,"61,5764844417572"
POSTGIS,3,BRIN,None,1,PERT,WITHIN,"61,4508454799652"
POSTGIS,4,BRIN,None,1,PERT,WITHIN,"61,6007630825042"
POSTGIS,5,BRIN,None,1,PERT,WITHIN,"61,7009122371673"
POSTGIS,6,BRIN,None,1,PERT,WITHIN,"61,7508044242858"
POSTGIS,7,BRIN,None,1,PERT,WITHIN,"61,8008933067321"
POSTGIS,8,BRIN,None,1,PERT,WITHIN,"61,7172040939331"
POSTGIS,9,BRIN,None,1,PERT,WITHIN,"61,5009090900421"
POSTGIS,10,BRIN,None,1,PERT,WITHIN,"61,5675148963928"
POSTGIS,11,BRIN,None,1,PERT,WITHIN,"61,4822978973388"
POSTGIS,12,BRIN,None,1,PERT,WITHIN,"61,6527237892150"
POSTGIS,13,BRIN,None,1,PERT,WITHIN,"61,6674969196319"
POSTGIS,14,BRIN,None,1,PERT,WITHIN,"61,6174337863922"
POSTGIS,15,BRIN,None,1,PERT,WITHIN,"62,0842657089233"
POSTGIS,16,BRIN,None,1,PERT,WITHIN,"61,6508603096008"
POSTGIS,17,BRIN,None,1,PERT,WITHIN,"61,7841966152191"
POSTGIS,18,BRIN,None,1,PERT,WITHIN,"61,8007960319519"
POSTGIS,19,BRIN,None,1,PERT,WITHIN,"61,8508360385894"
POSTGIS,20,BRIN,None,1,PERT,WITHIN,"61,6175532341003"
POSTGIS,21,BRIN,None,1,PERT,WITHIN,"61,7194328308105"
POSTGIS,22,BRIN,None,1,PERT,WITHIN,"61,7656319141387"
POSTGIS,23,BRIN,None,1,PERT,WITHIN,"61,6508615016937"
POSTGIS,24,BRIN,None,1,PERT,WITHIN,"61,6841521263122"
POSTGIS,25,BRIN,None,1,PERT,WITHIN,"61,4507541656494"
POSTGIS,26,BRIN,None,1,PERT,WITHIN,"61,5341343879699"
POSTGIS,27,BRIN,None,1,PERT,WITHIN,"61,7008545398712"
POSTGIS,28,BRIN,None,1,PERT,WITHIN,"61,6009142398834"
POSTGIS,29,BRIN,None,1,PERT,WITHIN,"61,5842540264129"
POSTGIS,0,SPGIST,None,1,DMED_API,None,"31,2034928798675"
POSTGIS,1,SPGIST,None,1,DMED_API,None,"28,8845858573913"
POSTGIS,2,SPGIST,None,1,DMED_API,None,"28,7796590328216"
POSTGIS,3,SPGIST,None,1,DMED_API,None,"28,7764787673950"
POSTGIS,4,SPGIST,None,1,DMED_API,None,"28,6619815826416"
POSTGIS,5,SPGIST,None,1,DMED_API,None,"28,5373687744140"
POSTGIS,6,SPGIST,None,1,DMED_API,None,"28,3699016571044"
POSTGIS,7,SPGIST,None,1,DMED_API,None,"28,4914441108703"
POSTGIS,8,SPGIST,None,1,DMED_API,None,"28,3736629486084"
POSTGIS,9,SPGIST,None,1,DMED_API,None,"28,4988467693328"
POSTGIS,10,SPGIST,None,1,DMED_API,None,"28,3566277027130"
POSTGIS,11,SPGIST,None,1,DMED_API,None,"28,3201849460601"
POSTGIS,12,SPGIST,None,1,DMED_API,None,"28,5294728279113"
POSTGIS,13,SPGIST,None,1,DMED_API,None,"28,4663300514221"
POSTGIS,14,SPGIST,None,1,DMED_API,None,"28,7986853122711"
POSTGIS,15,SPGIST,None,1,DMED_API,None,"28,6266117095947"
POSTGIS,16,SPGIST,None,1,DMED_API,None,"28,7071833610534"
POSTGIS,17,SPGIST,None,1,DMED_API,None,"28,9231460094451"
POSTGIS,18,SPGIST,None,1,DMED_API,None,"28,6127567291259"
POSTGIS,19,SPGIST,None,1,DMED_API,None,"28,4925122261047"
POSTGIS,20,SPGIST,None,1,DMED_API,None,"28,5430138111114"
POSTGIS,21,SPGIST,None,1,DMED_API,None,"28,5709376335144"
POSTGIS,22,SPGIST,None,1,DMED_API,None,"28,5154685974121"
POSTGIS,23,SPGIST,None,1,DMED_API,None,"28,4571480751037"
POSTGIS,24,SPGIST,None,1,DMED_API,None,"28,3971097469329"
POSTGIS,25,SPGIST,None,1,DMED_API,None,"28,5417141914367"
POSTGIS,26,SPGIST,None,1,DMED_API,None,"28,5472660064697"
POSTGIS,27,SPGIST,None,1,DMED_API,None,"28,4448256492614"
POSTGIS,28,SPGIST,None,1,DMED_API,None,"28,6157009601593"
POSTGIS,29,SPGIST,None,1,DMED_API,None,"28,4807267189025"
POSTGIS,0,SPGIST,None,1,DMAX_PM,None,"10,5316493511199"
POSTGIS,1,SPGIST,None,1,DMAX_PM,None,"10,3354167938232"
POSTGIS,2,SPGIST,None,1,DMAX_PM,None,"10,1994946002960"
POSTGIS,3,SPGIST,None,1,DMAX_PM,None,"10,1669626235961"
POSTGIS,4,SPGIST,None,1,DMAX_PM,None,"10,3615524768829"
POSTGIS,5,SPGIST,None,1,DMAX_PM,None,"10,1926674842834"
POSTGIS,6,SPGIST,None,1,DMAX_PM,None,"10,4155132770538"
POSTGIS,7,SPGIST,None,1,DMAX_PM,None,"10,3385410308837"
POSTGIS,8,SPGIST,None,1,DMAX_PM,None,"10,3487482070922"
POSTGIS,9,SPGIST,None,1,DMAX_PM,None,"10,2436597347259"
POSTGIS,10,SPGIST,None,1,DMAX_PM,None,"10,4293162822723"
POSTGIS,11,SPGIST,None,1,DMAX_PM,None,"10,2482028007507"
POSTGIS,12,SPGIST,None,1,DMAX_PM,None,"10,2249457836151"
POSTGIS,13,SPGIST,None,1,DMAX_PM,None,"10,3253142833709"
POSTGIS,14,SPGIST,None,1,DMAX_PM,None,"10,3677606582641"
POSTGIS,15,SPGIST,None,1,DMAX_PM,None,"10,3056216239929"
POSTGIS,16,SPGIST,None,1,DMAX_PM,None,"10,3512799739837"
POSTGIS,17,SPGIST,None,1,DMAX_PM,None,"10,6594519615173"
POSTGIS,18,SPGIST,None,1,DMAX_PM,None,"10,3146781921386"
POSTGIS,19,SPGIST,None,1,DMAX_PM,None,"10,3342242240905"
POSTGIS,20,SPGIST,None,1,DMAX_PM,None,"10,4446437358856"
POSTGIS,21,SPGIST,None,1,DMAX_PM,None,"10,2695758342742"
POSTGIS,22,SPGIST,None,1,DMAX_PM,None,"10,2883117198944"
POSTGIS,23,SPGIST,None,1,DMAX_PM,None,"10,4785516262054"
POSTGIS,24,SPGIST,None,1,DMAX_PM,None,"10,2490854263305"
POSTGIS,25,SPGIST,None,1,DMAX_PM,None,"10,4216387271881"
POSTGIS,26,SPGIST,None,1,DMAX_PM,None,"10,3866147994995"
POSTGIS,27,SPGIST,None,1,DMAX_PM,None,"10,3251838684082"
POSTGIS,28,SPGIST,None,1,DMAX_PM,None,"10,3198838233947"
POSTGIS,29,SPGIST,None,1,DMAX_PM,None,"10,4518430233001"
POSTGIS,0,SPGIST,None,1,DMAX_API,None,"28,6740555763244"
POSTGIS,1,SPGIST,None,1,DMAX_API,None,"28,4735970497131"
POSTGIS,2,SPGIST,None,1,DMAX_API,None,"28,2042069435119"
POSTGIS,3,SPGIST,None,1,DMAX_API,None,"28,4181356430053"
POSTGIS,4,SPGIST,None,1,DMAX_API,None,"28,3271002769470"
POSTGIS,5,SPGIST,None,1,DMAX_API,None,"28,3125069141387"
POSTGIS,6,SPGIST,None,1,DMAX_API,None,"28,2502150535583"
POSTGIS,7,SPGIST,None,1,DMAX_API,None,"28,3061616420745"
POSTGIS,8,SPGIST,None,1,DMAX_API,None,"28,4277226924896"
POSTGIS,9,SPGIST,None,1,DMAX_API,None,"28,3007133007049"
POSTGIS,10,SPGIST,None,1,DMAX_API,None,"28,5262939929962"
POSTGIS,11,SPGIST,None,1,DMAX_API,None,"28,5364573001861"
POSTGIS,12,SPGIST,None,1,DMAX_API,None,"28,3359103202819"
POSTGIS,13,SPGIST,None,1,DMAX_API,None,"28,4731924533844"
POSTGIS,14,SPGIST,None,1,DMAX_API,None,"28,4312620162963"
POSTGIS,15,SPGIST,None,1,DMAX_API,None,"28,3978455066680"
POSTGIS,16,SPGIST,None,1,DMAX_API,None,"28,6243913173675"
POSTGIS,17,SPGIST,None,1,DMAX_API,None,"28,3407900333404"
POSTGIS,18,SPGIST,None,1,DMAX_API,None,"28,2397248744964"
POSTGIS,19,SPGIST,None,1,DMAX_API,None,"28,2425801753997"
POSTGIS,20,SPGIST,None,1,DMAX_API,None,"28,4254820346832"
POSTGIS,21,SPGIST,None,1,DMAX_API,None,"28,2661354541778"
POSTGIS,22,SPGIST,None,1,DMAX_API,None,"28,1854624748229"
POSTGIS,23,SPGIST,None,1,DMAX_API,None,"28,2712857723236"
POSTGIS,24,SPGIST,None,1,DMAX_API,None,"28,1747400760650"
POSTGIS,25,SPGIST,None,1,DMAX_API,None,"28,2611584663391"
POSTGIS,26,SPGIST,None,1,DMAX_API,None,"28,3796916007995"
POSTGIS,27,SPGIST,None,1,DMAX_API,None,"28,4341826438903"
POSTGIS,28,SPGIST,None,1,DMAX_API,None,"28,2576377391815"
POSTGIS,29,SPGIST,None,1,DMAX_API,None,"28,3090837001800"
POSTGIS,0,SPGIST,None,1,D_PM,None,"5,2585132122040"
POSTGIS,1,SPGIST,None,1,D_PM,None,"5,1569666862488"
POSTGIS,2,SPGIST,None,1,D_PM,None,"5,1616349220276"
POSTGIS,3,SPGIST,None,1,D_PM,None,"5,1384203433990"
POSTGIS,4,SPGIST,None,1,D_PM,None,"5,4808886051178"
POSTGIS,5,SPGIST,None,1,D_PM,None,"5,1490733623505"
POSTGIS,6,SPGIST,None,1,D_PM,None,"5,1454420089722"
POSTGIS,7,SPGIST,None,1,D_PM,None,"5,1492183208466"
POSTGIS,8,SPGIST,None,1,D_PM,None,"5,2002532482147"
POSTGIS,9,SPGIST,None,1,D_PM,None,"5,1500990390778"
POSTGIS,10,SPGIST,None,1,D_PM,None,"5,3863685131073"
POSTGIS,11,SPGIST,None,1,D_PM,None,"5,2171449661255"
POSTGIS,12,SPGIST,None,1,D_PM,None,"5,2012879848480"
POSTGIS,13,SPGIST,None,1,D_PM,None,"5,1759450435638"
POSTGIS,14,SPGIST,None,1,D_PM,None,"5,2045264244080"
POSTGIS,15,SPGIST,None,1,D_PM,None,"5,3661401271820"
POSTGIS,16,SPGIST,None,1,D_PM,None,"5,4585702419281"
POSTGIS,17,SPGIST,None,1,D_PM,None,"5,2194287776947"
POSTGIS,18,SPGIST,None,1,D_PM,None,"5,1910278797150"
POSTGIS,19,SPGIST,None,1,D_PM,None,"5,2532856464386"
POSTGIS,20,SPGIST,None,1,D_PM,None,"5,2850873470306"
POSTGIS,21,SPGIST,None,1,D_PM,None,"5,2609734535217"
POSTGIS,22,SPGIST,None,1,D_PM,None,"5,4194321632385"
POSTGIS,23,SPGIST,None,1,D_PM,None,"5,2458221912384"
POSTGIS,24,SPGIST,None,1,D_PM,None,"5,2239255905151"
POSTGIS,25,SPGIST,None,1,D_PM,None,"5,2300300598145"
POSTGIS,26,SPGIST,None,1,D_PM,None,"5,2159354686737"
POSTGIS,27,SPGIST,None,1,D_PM,None,"5,2464423179626"
POSTGIS,28,SPGIST,None,1,D_PM,None,"5,3893337249756"
POSTGIS,29,SPGIST,None,1,D_PM,None,"5,9910414218903"
POSTGIS,0,SPGIST,None,1,PERT,CONTAINS,"57,5305171012878"
POSTGIS,1,SPGIST,None,1,PERT,CONTAINS,"56,7453396320343"
POSTGIS,2,SPGIST,None,1,PERT,CONTAINS,"56,6623845100402"
POSTGIS,3,SPGIST,None,1,PERT,CONTAINS,"56,6420509815216"
POSTGIS,4,SPGIST,None,1,PERT,CONTAINS,"56,6338636875152"
POSTGIS,5,SPGIST,None,1,PERT,CONTAINS,"56,5095522403717"
POSTGIS,6,SPGIST,None,1,PERT,CONTAINS,"56,5764071941375"
POSTGIS,7,SPGIST,None,1,PERT,CONTAINS,"56,5537722110748"
POSTGIS,8,SPGIST,None,1,PERT,CONTAINS,"56,4907968044281"
POSTGIS,9,SPGIST,None,1,PERT,CONTAINS,"56,6334416866302"
POSTGIS,10,SPGIST,None,1,PERT,CONTAINS,"56,5279009342193"
POSTGIS,11,SPGIST,None,1,PERT,CONTAINS,"56,6963655948638"
POSTGIS,12,SPGIST,None,1,PERT,CONTAINS,"56,7561221122741"
POSTGIS,13,SPGIST,None,1,PERT,CONTAINS,"56,5793128013610"
POSTGIS,14,SPGIST,None,1,PERT,CONTAINS,"56,8395628929138"
POSTGIS,15,SPGIST,None,1,PERT,CONTAINS,"56,9396247863769"
POSTGIS,16,SPGIST,None,1,PERT,CONTAINS,"56,4553554058074"
POSTGIS,17,SPGIST,None,1,PERT,CONTAINS,"58,7616555690765"
POSTGIS,18,SPGIST,None,1,PERT,CONTAINS,"56,3549869060516"
POSTGIS,19,SPGIST,None,1,PERT,CONTAINS,"56,9589126110076"
POSTGIS,20,SPGIST,None,1,PERT,CONTAINS,"56,7518100738525"
POSTGIS,21,SPGIST,None,1,PERT,CONTAINS,"56,8314223289489"
POSTGIS,22,SPGIST,None,1,PERT,CONTAINS,"57,2777204513549"
POSTGIS,23,SPGIST,None,1,PERT,CONTAINS,"56,6014289855957"
POSTGIS,24,SPGIST,None,1,PERT,CONTAINS,"56,7802295684814"
POSTGIS,25,SPGIST,None,1,PERT,CONTAINS,"56,6622290611267"
POSTGIS,26,SPGIST,None,1,PERT,CONTAINS,"57,9677157402038"
POSTGIS,27,SPGIST,None,1,PERT,CONTAINS,"56,5692214965820"
POSTGIS,28,SPGIST,None,1,PERT,CONTAINS,"56,9140248298645"
POSTGIS,29,SPGIST,None,1,PERT,CONTAINS,"56,5845725536346"
POSTGIS,0,SPGIST,None,1,PERT,COVEREDBY,"62,1508288383483"
POSTGIS,1,SPGIST,None,1,PERT,COVEREDBY,"61,6174044609069"
POSTGIS,2,SPGIST,None,1,PERT,COVEREDBY,"61,6343283653259"
POSTGIS,3,SPGIST,None,1,PERT,COVEREDBY,"61,5674428939819"
POSTGIS,4,SPGIST,None,1,PERT,COVEREDBY,"61,6507678031921"
POSTGIS,5,SPGIST,None,1,PERT,COVEREDBY,"61,5508878231048"
POSTGIS,6,SPGIST,None,1,PERT,COVEREDBY,"61,5342183113098"
POSTGIS,7,SPGIST,None,1,PERT,COVEREDBY,"61,5007331371307"
POSTGIS,8,SPGIST,None,1,PERT,COVEREDBY,"61,5675659179687"
POSTGIS,9,SPGIST,None,1,PERT,COVEREDBY,"61,8509073257446"
POSTGIS,10,SPGIST,None,1,PERT,COVEREDBY,"61,8174517154693"
POSTGIS,11,SPGIST,None,1,PERT,COVEREDBY,"61,7175278663635"
POSTGIS,12,SPGIST,None,1,PERT,COVEREDBY,"61,7674865722656"
POSTGIS,13,SPGIST,None,1,PERT,COVEREDBY,"62,0341267585754"
POSTGIS,14,SPGIST,None,1,PERT,COVEREDBY,"61,9509360790252"
POSTGIS,15,SPGIST,None,1,PERT,COVEREDBY,"61,6841182708740"
POSTGIS,16,SPGIST,None,1,PERT,COVEREDBY,"61,4342045783996"
POSTGIS,17,SPGIST,None,1,PERT,COVEREDBY,"61,6174485683441"
POSTGIS,18,SPGIST,None,1,PERT,COVEREDBY,"61,5509650707244"
POSTGIS,19,SPGIST,None,1,PERT,COVEREDBY,"61,5674829483032"
POSTGIS,20,SPGIST,None,1,PERT,COVEREDBY,"61,6008398532867"
POSTGIS,21,SPGIST,None,1,PERT,COVEREDBY,"61,5675122737884"
